utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
22215,Becky,29,why ?,why ?,1,1,1,1,1,1,1,Becky/021011.cha,1068,34.367,unattach ?,leash ?,cub ?,he's gone .,he's up at the top . he's gone .,if you wanna . he's up at the top . he's gone .
22216,Becky,29,what's that ?,what's that ?,2,3,2,2,2,2,2,Becky/021011.cha,1074,34.367,doorway soup ?,shock soda ?,slep mobile ?,disappeared .,he's gone . disappeared .,he's up at the top . he's gone . disappeared .
22217,Becky,29,down here .,down here .,2,2,2,3,2,2,2,Becky/021011.cha,1077,34.367,loosey closed .,fog cile .,sound no .,disappeared .,he's gone . disappeared .,he's up at the top . he's gone . disappeared .
22218,Becky,29,"look , mum .",look mum .,2,3,2,2,2,2,2,Becky/021011.cha,1080,34.367,closed cutting .,alfie cornwall .,nature's reindeers .,disappeared .,he's gone . disappeared .,he's up at the top . he's gone . disappeared .
22219,Becky,29,here .,here .,1,1,1,2,1,1,1,Becky/021011.cha,1083,34.367,mahatma .,kipper's .,sillybilly .,disappeared .,he's gone . disappeared .,he's up at the top . he's gone . disappeared .
22220,Becky,29,that's funny .,that's funny .,2,3,3,3,3,3,2,Becky/021011.cha,1089,34.367,nk beckys .,supermarket yak .,gran brocco .,that's just a bit of grit or something .,disappeared . that's just a bit of grit or something .,he's gone . disappeared . that's just a bit of grit or something .
22221,Becky,29,what ?,what ?,1,1,1,1,1,1,1,Becky/021011.cha,1125,34.367,harvey ?,kinds ?,grandmommy ?,shall we get a pencil and do those puzzles ?,you're a monster aren't you ? shall we get a pencil and do those puzzles ?,that . you're a monster aren't you ? shall we get a pencil and do those puzzles ?
22222,Becky,29,what ?,what ?,1,1,1,1,1,1,1,Becky/021011.cha,1128,34.367,rin ?,woebuh ?,land ?,shall we get a pencil and do those puzzles ?,you're a monster aren't you ? shall we get a pencil and do those puzzles ?,that . you're a monster aren't you ? shall we get a pencil and do those puzzles ?
22223,Becky,29,"what [/] what do you say , mum ?",what what do you say mum ?,6,6,6,6,6,6,6,Becky/021011.cha,1131,34.367,abou toenails valley clicky carolina danielle ?,ide reading icicles sleepy's devasion huggie ?,spec gary shirt bart crossbones turkey ?,shall we get a pencil and do those puzzles ?,you're a monster aren't you ? shall we get a pencil and do those puzzles ?,that . you're a monster aren't you ? shall we get a pencil and do those puzzles ?
22224,Becky,29,the puzzles ?,the puzzles ?,2,2,3,3,3,3,2,Becky/021011.cha,1134,34.367,shover diamond ?,dahdahdahdah twos ?,grocer instruments ?,shall we get a pencil and do those puzzles ?,you're a monster aren't you ? shall we get a pencil and do those puzzles ?,that . you're a monster aren't you ? shall we get a pencil and do those puzzles ?
22225,Becky,29,what puzzles ?,what puzzles ?,2,2,3,3,3,3,2,Becky/021011.cha,1143,34.367,whisker breakdown ?,mushing kangaroo ?,ruffy seal's ?,puzzles .,shall we get a pencil and do those puzzles ? puzzles .,you're a monster aren't you ? shall we get a pencil and do those puzzles ? puzzles .
22226,Becky,29,puzzles .,puzzles .,1,1,2,2,2,2,1,Becky/021011.cha,1149,34.367,puzzled .,mexico .,purply .,see if there's any in this magazine .,puzzles . see if there's any in this magazine .,shall we get a pencil and do those puzzles ? puzzles . see if there's any in this magazine .
22227,Becky,29,oh .,oh .,1,1,1,1,1,1,1,Becky/021011.cha,1154,34.367,coffee .,potatoes .,doby .,.,see if there's any in this magazine . .,puzzles . see if there's any in this magazine . .
22228,Becky,29,what can I do ?,what can I do ?,4,4,4,4,4,4,4,Becky/021011.cha,1157,34.367,container grasspopper start bzzz ?,amanda's suits charlotte whistle ?,dangling sweeties milkman throat ?,.,see if there's any in this magazine . .,puzzles . see if there's any in this magazine . .
22229,Becky,29,are you cross ?,are you cross ?,3,3,3,3,3,3,3,Becky/021011.cha,1166,34.367,pieces nummy laugh ?,joey edwards settle ?,potty bowie ze ?,here .,right . here .,. right . here .
22230,Becky,29,what [/] what can I do now ?,what what can I do now ?,6,5,6,6,6,6,6,Becky/021011.cha,1193,34.367,greens pudding des poking yay slippery ?,bently blimey fingerpaint hid toward magazines ?,awhile untear steady cheer wand mouthful ?,that's it .,are you ? that's it .,you're not allowed to cross that line . are you ? that's it .
22231,Becky,29,&-um a cowboy .,a cowboy .,2,2,3,3,4,3,2,Becky/021011.cha,1199,34.367,together young .,workin madam .,pepper's fighter .,and what's he being in this picture ?,that's it . and what's he being in this picture ?,are you ? that's it . and what's he being in this picture ?
22232,Becky,29,what ?,what ?,1,1,1,1,1,1,1,Becky/021011.cha,1205,34.367,bit's ?,strikes ?,handle ?,and who've you got that's a cowboy ?,and what's he being in this picture ? and who've you got that's a cowboy ?,that's it . and what's he being in this picture ? and who've you got that's a cowboy ?
22233,Becky,29,yeah .,yeah .,1,1,1,1,1,1,1,Becky/021011.cha,1211,34.367,christopher .,metre .,squoosh .,you've got a cowboy haven't you ?,and who've you got that's a cowboy ? you've got a cowboy haven't you ?,and what's he being in this picture ? and who've you got that's a cowboy ? you've got a cowboy haven't you ?
22234,Becky,29,teddy .,teddy .,1,1,2,2,2,2,1,Becky/021011.cha,1217,34.367,wathy .,narrow .,easily .,who's your cowboy ?,you've got a cowboy haven't you ? who's your cowboy ?,and who've you got that's a cowboy ? you've got a cowboy haven't you ? who's your cowboy ?
22235,Becky,29,yes .,yes .,1,1,1,1,1,1,1,Becky/021011.cha,1223,34.367,spy .,fingernails .,officer .,teddy .,who's your cowboy ? teddy .,you've got a cowboy haven't you ? who's your cowboy ? teddy .
22236,Becky,29,teddy cowboy .,teddy cowboy .,2,2,4,4,5,4,2,Becky/021011.cha,1226,34.367,pence dollies .,leeds beeno .,origami knight .,teddy .,who's your cowboy ? teddy .,you've got a cowboy haven't you ? who's your cowboy ? teddy .
22237,Becky,29,I don't +//.,I don't .,2,4,2,2,2,2,2,Becky/021011.cha,1232,34.367,eyebrow fishbone +//.,hard goman +//.,map mazy +//.,and what do cowboys wear ?,teddy . and what do cowboys wear ?,who's your cowboy ? teddy . and what do cowboys wear ?
22238,Becky,29,horses .,horses .,1,1,2,2,2,3,1,Becky/021011.cha,1235,34.367,oink .,snowman .,beeno .,and what do cowboys wear ?,teddy . and what do cowboys wear ?,who's your cowboy ? teddy . and what do cowboys wear ?
22239,Becky,29,yeah .,yeah .,1,1,1,1,1,1,1,Becky/021011.cha,1244,34.367,giddyup .,tallahassee .,squids .,they ride horses don't they ?,well . they ride horses don't they ?,and what do cowboys wear ? well . they ride horses don't they ?
22240,Becky,29,but they have hats on they [*] heads .,but they have hats on they heads .,7,7,7,8,9,7,7,Becky/021011.cha,1247,34.367,duper toad cutter skedaddle throwed florida may .,sawkie marcia combing dick striped darly splag .,faum backyard hatching matthew's macduff grilled kooky .,they ride horses don't they ?,well . they ride horses don't they ?,and what do cowboys wear ? well . they ride horses don't they ?
22241,Becky,29,and they have +...,and they have .,3,4,3,4,4,3,3,Becky/021011.cha,1260,34.367,watermelon but waiting +...,listed egret packed +...,tulip handler tomatos +...,and what do they have on their feet ?,yes . and what do they have on their feet ?,they do . yes . and what do they have on their feet ?
22242,Becky,29,they's [*] cowboy's shoes .,they's cowboy's shoes .,3,5,4,4,4,4,3,Becky/021011.cha,1266,34.367,mag willy bubbles .,mixin bitin heidi .,tube four thinkee .,what are they ?,and what do they have on their feet ? what are they ?,yes . and what do they have on their feet ? what are they ?
22243,Becky,29,they's cowboy's shoes .,they's cowboy's shoes .,3,5,4,4,4,4,3,Becky/021011.cha,1275,34.367,shush fields riverside .,squashy thingamajig gobble .,alphabets gadig screamed .,boots they are .,cowboy shoes . boots they are .,what are they ? cowboy shoes . boots they are .
22244,Becky,29,shoes .,shoes .,1,1,1,1,1,1,1,Becky/021011.cha,1278,34.367,chips .,piggies .,prints .,boots they are .,cowboy shoes . boots they are .,what are they ? cowboy shoes . boots they are .
22245,Becky,29,they have &-um +...,they have .,2,3,2,3,3,2,2,Becky/021011.cha,1284,34.367,scrub really +...,topper tears +...,inky tuner +...,and what do they have round their necks ?,boots they are . and what do they have round their necks ?,cowboy shoes . boots they are . and what do they have round their necks ?
22246,Becky,29,it's [/] it's lunchtime .,it's it's lunchtime .,3,3,4,5,4,4,3,Becky/021011.cha,1290,34.367,stall eyeballs crabby .,puddle crumbs want .,lassie valley bushes .,what's that ?,and what do they have round their necks ? what's that ?,boots they are . and what do they have round their necks ? what's that ?
22247,Becky,29,they have lunch .,they have lunch .,3,3,3,4,4,3,3,Becky/021011.cha,1293,34.367,pictures brother's walker .,bears smell talulah .,wellys hoover cadabra .,what's that ?,and what do they have round their necks ? what's that ?,boots they are . and what do they have round their necks ? what's that ?
22248,Becky,29,yeah .,yeah .,1,1,1,1,1,1,1,Becky/021011.cha,1305,34.367,lampshades .,rude .,hugs .,like a bib you mean ?,what ? like a bib you mean ?,can you have lunch ? what ? like a bib you mean ?
22249,Becky,29,what are you coloring ?,what are you coloring ?,4,4,6,6,6,6,4,Becky/021011.cha,1317,34.367,idea meant dotty christopher ?,disappear cabinet micro cheddars ?,sealion toura diamond gaudy ?,no .,it's not a bib . no .,no . it's not a bib . no .
22250,Becky,29,it's a [/] a bow .,it's a a bow .,4,4,4,4,4,4,4,Becky/021011.cha,1323,34.367,alfie stranger anxious saucepan .,reason loosen wri stones .,rod breakfasttime sheddin nah .,what is it round his neck ?,no . what is it round his neck ?,it's not a bib . no . what is it round his neck ?
22251,Becky,29,it's scarf .,it's scarf .,2,3,2,2,2,2,2,Becky/021011.cha,1332,34.367,butterflys biscuits .,drinker slei .,parcel ornament .,it's a scarf .,sort of . it's a scarf .,what is it round his neck ? sort of . it's a scarf .
22252,Becky,29,like you get winter .,like you get winter .,4,4,5,6,5,5,4,Becky/021011.cha,1335,34.367,glor lifted landing bin .,flopsy jamaica tonto tr .,eleven minding digga list .,it's a scarf .,sort of . it's a scarf .,what is it round his neck ? sort of . it's a scarf .
22253,Becky,29,yes .,yes .,1,1,1,1,1,1,1,Becky/021011.cha,1350,34.367,rrr .,awake .,runnin .,they wear it when it's hot .,only I don't think they wear it for winter . they wear it when it's hot .,yes . only I don't think they wear it for winter . they wear it when it's hot .
22254,Becky,29,it is hot now .,it is hot now .,4,4,4,4,4,4,4,Becky/021011.cha,1353,34.367,ouchie dune needle cleaner .,envelope wents coloring fred .,penny's darky cow's turtle's .,they wear it when it's hot .,only I don't think they wear it for winter . they wear it when it's hot .,yes . only I don't think they wear it for winter . they wear it when it's hot .
22255,Becky,29,today .,today .,1,1,2,2,3,2,1,Becky/021011.cha,1356,34.367,footsteps .,passed .,roundabouts .,they wear it when it's hot .,only I don't think they wear it for winter . they wear it when it's hot .,yes . only I don't think they wear it for winter . they wear it when it's hot .
22256,Becky,29,xxx .,.,0,0,0,0,0,0,0,Becky/021011.cha,1362,34.367,.,.,.,yes .,they wear it when it's hot . yes .,only I don't think they wear it for winter . they wear it when it's hot . yes .
22257,Becky,29,what is he wearing there [/] there ?,what is he wearing there there ?,6,5,7,9,7,7,6,Becky/021011.cha,1363,34.367,inch woo babybug useless wood gocart's ?,sockies hans johns bee rms ella ?,readybrek earrearrearree freezer monkeys tidying jumpty ?,yes .,they wear it when it's hot . yes .,only I don't think they wear it for winter . they wear it when it's hot . yes .
22258,Becky,29,he's wearing that hat .,he's wearing that hat .,4,5,5,5,5,5,4,Becky/021011.cha,1369,34.367,miniature kufbrim and patience .,mikey postcard passing riddler .,skippy ginggo debbie drain .,what is he wearing then ?,yes . what is he wearing then ?,they wear it when it's hot . yes . what is he wearing then ?
22259,Becky,29,one .,one .,1,1,1,1,1,1,1,Becky/021011.cha,1380,34.367,smiling .,paulee .,tattoos .,do you wanna do another one ?,mhm . do you wanna do another one ?,what is he wearing then ? mhm . do you wanna do another one ?
22260,Becky,29,xxx .,.,0,0,0,0,0,0,0,Becky/021011.cha,1383,34.367,.,.,.,do you wanna do another one ?,mhm . do you wanna do another one ?,what is he wearing then ? mhm . do you wanna do another one ?
22261,Becky,29,xxx .,.,0,0,0,0,0,0,0,Becky/021011.cha,1390,34.367,.,.,.,think you've gotta count on this one .,now then . think you've gotta count on this one .,do you wanna do another one ? now then . think you've gotta count on this one .
22262,Becky,29,what pencil ?,what pencil ?,2,2,3,3,3,3,2,Becky/021011.cha,1400,34.367,preston dome ?,lick walnut ?,sclaimed flatten ?,you can't color with that pencil .,no . you can't color with that pencil .,tell me what they are . no . you can't color with that pencil .
22263,Becky,29,why ?,why ?,1,1,1,1,1,1,1,Becky/021011.cha,1406,34.367,oil ?,beards ?,lin ?,that's not a coloring pencil .,you can't color with that pencil . that's not a coloring pencil .,no . you can't color with that pencil . that's not a coloring pencil .
22264,Becky,29,one .,one .,1,1,1,1,1,1,1,Becky/021011.cha,1418,34.367,stephanie .,melt .,giddee .,what are these ?,well . what are these ?,tell me how many how many there are . well . what are these ?
22265,Becky,29,two three .,two three .,2,2,2,2,2,2,2,Becky/021011.cha,1427,34.367,likely bull .,barrette's beast .,bureau bird .,what are they ?,yeah . what are they ?,what are these ? yeah . what are they ?
22266,Becky,29,they [* 0are] treasure chests .,they treasure chests .,3,3,4,5,5,4,3,Becky/021011.cha,1430,34.367,are fingerpainting adam's .,mcdonald's areas snowma .,wife pushing bal .,what are they ?,yeah . what are they ?,what are these ? yeah . what are they ?
22267,Becky,29,one two three +...,one two three .,3,4,3,3,3,3,3,Becky/021011.cha,1442,34.367,swing hos sky's +...,dishes vane denmark +...,whole scooping duck's +...,and see if you can count them .,use your finger now . and see if you can count them .,treasure chests . use your finger now . and see if you can count them .
22268,Becky,29,"+, four .",four .,1,1,1,1,1,1,1,Becky/021011.cha,1448,34.367,o .,there're .,huff .,that's right .,and see if you can count them . that's right .,use your finger now . and see if you can count them . that's right .
22269,Becky,29,two three four .,two three four .,3,3,3,3,3,3,3,Becky/021011.cha,1460,34.367,headache bobs sting .,neeow killing wooly .,florida's loud vagina .,one .,there's three aren't there ? one .,no . there's three aren't there ? one .
22270,Becky,29,one two three .,one two three .,3,3,3,3,3,3,3,Becky/021011.cha,1469,34.367,kipper crawl crabbie .,scouts chickens pre .,terra paulee blowy .,there's three .,no . there's three .,one . no . there's three .
22271,Becky,29,they xxx .,they .,1,1,1,1,2,1,1,Becky/021011.cha,1484,34.367,firetruck .,tractor's .,liberty's .,what are these ?,three . what are these ?,shall I write three for you ? three . what are these ?
22272,Becky,29,xxx .,.,0,0,0,0,0,0,0,Becky/021011.cha,1490,34.367,.,.,.,they're what ?,what are these ? they're what ?,three . what are these ? they're what ?
22273,Becky,29,oh .,oh .,1,1,1,1,1,1,1,Becky/021011.cha,1491,34.367,rain .,masons .,carry .,they're what ?,what are these ? they're what ?,three . what are these ? they're what ?
22274,Becky,29,hook does have one of this one .,hook does have one of this one .,7,7,7,8,7,7,7,Becky/021011.cha,1494,34.367,mug yuh humidity gree motorcycle ta jappy .,ear extras fierce ghosties take launch beddy .,hotdogs pufferfish whip impressed siesta laughy keys .,they're what ?,what are these ? they're what ?,three . what are these ? they're what ?
